"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0,0.0663436424537481,0,0,0.162354917939313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404488627962117,0,0.0280816267087064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196767723882244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.271902211972976,0,0,0.660674161231822,0,0,0,0.125830153512499,0,0.0582201372039314,0,0,0.129145715193284,0,0,0,0,0.101351801460143,0,0,0,0.0953527856945115,0,0,0,0,0,0,0,0.0415674398062245,0,0.00853548323122356,0,0,0,0.113491921624622,0,0,0.104398517504196,0,0,0,0.0721188927383698,0,0,0,0,0,0,0,0.0272476427035201,0,0,0,0,0.0398075844610561,0,0,0,0,0.0269460989790725,0,0,0,0,0,0,0,0.0871467855279455,0,0,0,0,0,0,0.138859239037796,0,0,0,0,0,0,0,0,0,0,0,0,0.359914350524129,0,0,0,0,0,0.087348814637292,0,0.0130204183494154,0,0,0.0538161362694435
"4",0.13050867199068,0.261627551275585,0.44893839484785,0,0,0,0.0785574136282459,0,0,0,0.115109237354722,0.28413691426754,0,0.137454519681833,0,0.229995734919182,0.19321538414053,0,0,0,0,0.0407660760881616,0,0,0.0767181093626368,0,0.0806755676273498,0,0,0,0,0.0141351921280108,0,0,0,0.0244911347583532,0,-2.12646779023333e-19,0,0,0,0,0.0602432067620717,0,0,0.0594146810862392,0.050580701366733,0,0,0,0.104197810614932,0.0389849881470006,0,0,0.0145413040298586,0.0198218132166822,0.0204379313313824,0.298049064445096,0.000798708343639646,0.0760033434411083,0.0478238140645911,0.120798594523221,0,0,0.0729341194352833,0.0891458318427865,0.110062283771444,0.142024524533406,0.108541485266599,0.0749728211790726,0.186438165173294,0.0658889404594518,0.0557676470354396,0.262881982412645,0.277747361132007,0.0512888455112373,0.061701671794164,0,0.12802844010731,0.0471617948636362,0.100645460599769,0,0,0,0,0.0687348158849721,0.180359845410413,0.000830663739167236,0,0.213865158407669,0,0,0.293248472275016,0,0,0.142381887205778,0.0884317626950804,0,0.110874737241494,0
"5",0,0.0313826488564341,0,0,0,0,0.00572443551255382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142443217044301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147473351818378,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0.020488044846028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435503575407,0.136845136509707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0,0,0.345043869759445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224202152727032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266639844801804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
